Brand,Model,Year,Selling_Price,KM_Driven,Fuel,Seller_Type,Transmission,Owner
18,332,2000,100000,120000,0,0,0,0
18,95,2014,409999,90000,1,0,0,0
18,142,2018,640000,25000,1,0,0,0
18,1,2007,160000,80000,0,0,0,1
25,1018,2013,182000,100000,1,0,0,0
18,1133,2018,750000,70000,1,0,0,0
17,1134,2002,150000,50000,1,0,0,2
18,1135,2008,80000,100000,0,0,0,1
18,1136,2016,240000,90000,1,0,0,2
18,753,2005,60000,60000,0,0,0,2
18,152,2007,70000,120000,0,0,0,2
27,556,2008,285000,90000,1,0,1,1
18,142,2015,350000,60000,1,0,0,1
10,1137,2015,699000,30000,1,0,0,1
8,347,2011,275000,108000,1,0,0,1
10,1138,2012,350000,160000,1,0,0,1
18,191,2006,135000,90000,0,0,0,2
17,1139,2010,325000,120000,1,0,0,2
17,71,2012,650000,102000,1,0,0,1
17,756,2009,300000,178000,1,0,0,1
26,201,2014,1200000,200000,1,0,0,1
8,1140,2012,450000,60000,0,1,0,0
25,1035,2019,425000,3000,0,0,0,0
18,39,2006,150000,75118,0,0,0,1
18,369,2013,290000,140000,1,0,0,1
10,1141,2014,335000,60000,0,0,0,1
3,1142,2006,120000,79000,0,1,0,3
8,1143,2005,20000,25000,0,0,0,1
10,63,2005,250000,70000,0,0,0,0
10,209,2008,120000,41723,0,0,0,1
18,400,2010,250000,70000,0,0,0,0
25,465,2012,220000,70000,1,0,0,1
8,1144,2005,61000,4637,0,0,0,1
18,142,2016,620000,70000,1,0,0,0
18,1145,2014,425000,100000,1,0,0,1
25,690,2009,85000,120000,1,0,0,1
18,1146,2015,270000,40000,1,0,0,1
18,103,2009,180000,220000,1,0,0,0
23,286,2018,300000,20000,0,0,0,0
8,1125,2017,800000,19000,0,0,0,0
6,1126,2009,125000,95000,1,0,0,1
17,619,2017,450000,30000,0,0,0,0
25,1147,2012,450000,42655,1,0,0,0
23,1148,2017,250000,43000,0,0,0,1
26,1149,2012,725000,70000,1,0,0,0
10,468,2010,250000,55000,0,0,0,0
6,1150,2010,99000,80000,1,0,0,1
23,935,2017,350000,55000,0,0,0,0
10,1151,2018,511000,70000,0,0,0,0
18,275,2012,300000,80000,1,0,0,0
1,1152,2010,1100000,110000,0,0,1,0
10,61,2010,125000,60000,0,0,0,2
25,234,2018,500000,30000,0,0,0,0
23,344,2013,385000,80000,1,0,0,1
24,1153,2012,350000,90000,0,0,0,0
18,1154,2003,60000,50000,0,0,0,0
10,37,2012,300000,50000,0,0,0,0
10,777,2012,400000,70000,1,0,0,0
8,305,2014,550000,110000,1,0,0,0
21,679,2012,300000,80000,0,0,0,1
18,334,2012,250000,156000,1,0,0,0
26,1155,2012,800000,180000,1,0,0,0
18,41,2018,300000,25000,0,0,0,0
18,152,2004,80000,120000,0,0,0,0
17,1156,2020,1200000,11000,1,0,0,0
23,1157,2017,355000,40000,0,0,1,0
18,95,2015,520000,50000,1,0,0,0
10,318,2012,500000,26000,1,0,0,0
18,39,2008,114999,30000,0,0,0,0
26,1158,2014,1800000,50000,1,0,0,0
17,1159,2018,800000,20000,1,0,0,0
18,191,2008,105000,30000,0,0,0,1
18,39,2011,135000,78000,0,0,0,0
18,35,2011,170000,40000,0,0,0,1
10,453,2014,550000,100000,0,0,0,0
9,747,2009,250000,70000,0,0,0,2
10,1160,2014,650000,30000,1,0,0,1
9,1161,2008,210000,77000,0,0,1,2
27,350,2011,260000,150000,1,0,0,0
18,346,2016,750000,69000,1,0,0,0
26,1162,2016,1350000,120000,1,0,1,0
18,275,2012,220000,120000,1,0,0,1
10,129,2008,110000,110000,0,0,0,1
17,1037,2017,1230000,70000,1,0,1,0
17,711,2013,220000,110000,1,0,0,0
25,1163,2009,130000,50000,1,0,0,0
10,1164,2012,330000,44000,0,0,0,0
9,1082,2010,254999,90000,0,0,0,1
10,496,2014,600000,50000,0,0,0,1
10,405,2012,210000,50000,0,0,0,0
3,798,2014,300000,146000,1,0,0,0
25,1165,2018,426000,15000,0,0,1,0
18,150,2015,265000,60000,0,0,0,0
10,500,2016,450000,35000,0,0,0,1
10,2,2012,480000,80000,1,0,0,0
25,329,2010,40000,90000,0,0,0,0
9,1082,2011,395000,70000,0,0,0,1
18,35,2013,229999,62000,0,0,0,1
8,1166,2018,875000,10000,0,0,1,0
18,277,2010,170000,80000,2,0,0,3
10,408,2015,500000,35000,0,0,0,1
23,344,2013,450000,1000,1,1,0,1
19,397,2018,3800000,10000,1,1,1,0
1,398,2013,1580000,86000,1,1,1,0
2,399,2019,4950000,30000,1,1,1,0
10,107,2016,535000,52600,1,0,0,0
18,400,2012,225000,110000,0,0,0,1
10,401,2017,550000,19890,0,1,1,0
18,386,2016,670000,7104,0,2,0,0
18,216,2015,625000,11918,0,2,0,0
10,402,2017,520000,10510,0,1,1,0
3,403,2016,239000,41000,0,1,0,0
26,404,2017,2600000,47162,1,2,1,0
18,387,2015,750000,45974,1,2,0,0
10,405,2012,229999,49824,0,1,0,0
1,75,2013,1300000,58500,1,1,1,0
10,406,2005,80000,56580,0,1,0,0
24,407,2012,385000,52000,1,1,0,0
10,388,2015,760000,55340,0,2,0,0
18,95,2017,600000,46507,1,2,0,0
18,1167,2019,450000,40000,0,0,0,0
18,1167,2019,450000,40000,0,0,0,0
18,99,2012,550000,120000,1,0,0,2
25,1168,2013,200000,60000,0,0,0,0
25,483,2008,80000,90000,0,0,0,1
25,311,2010,300000,250000,1,0,0,1
8,1115,2019,675000,15000,1,0,0,0
18,157,2017,260000,30000,0,0,0,0
10,38,2019,500000,15000,0,0,0,0
10,1109,2012,150000,55766,0,0,0,1
18,39,2006,100000,80000,0,0,0,0
18,133,2001,70000,117000,0,0,0,1
18,152,2004,100000,70000,0,0,0,0
26,744,2012,730000,110000,1,0,0,1
21,654,2016,525000,100000,1,0,0,1
21,654,2016,525000,105000,1,0,0,1
26,193,2009,550000,182000,1,0,0,2
26,1169,2012,420000,95000,1,0,0,1
9,444,2015,500000,70000,0,0,0,0
18,1,2009,165000,76000,0,0,0,1
10,2,2014,650000,70000,1,0,0,1
3,165,2013,195000,46000,1,0,0,0
18,101,1999,75000,70000,0,0,0,0
10,573,2005,100000,120000,1,0,0,1
26,471,2017,1770000,25000,1,0,0,0
18,858,2006,90000,90000,0,0,0,0
10,272,2016,515000,50000,1,0,0,0
9,609,2017,700000,24585,1,1,0,4
18,101,2001,62000,70000,0,0,0,0
26,376,2011,220000,110000,1,0,0,2
10,1170,2019,520000,10000,2,0,0,0
6,1171,2010,170000,100000,0,0,0,0
8,160,2011,190000,110000,1,0,0,1
8,160,2011,150000,100000,1,0,0,1
18,1172,2009,125000,65000,0,0,0,0
9,374,2015,290000,40000,1,0,0,2
18,1173,2019,490000,13900,0,0,0,0
25,1122,2017,434999,17563,0,0,0,0
25,521,2016,380000,15000,0,0,0,0
27,341,2012,200000,82000,1,0,0,1
8,1174,2016,495000,40000,1,0,0,0
26,831,2014,894999,173000,1,0,0,2
17,175,2014,600000,151000,1,0,0,1
9,68,2015,300000,50000,0,0,0,0
9,960,2017,430000,15000,0,0,0,0
9,1175,2017,370000,80000,1,0,0,0
18,888,2019,750000,11000,0,0,0,0
18,1176,2016,300000,50000,2,0,0,0
2,1123,2012,700000,120000,1,0,1,1
18,928,2007,100000,70000,4,0,0,2
10,269,2015,300000,90000,0,0,0,0
25,417,2012,130000,185000,1,0,0,1
10,734,2016,650000,40000,1,0,0,0
18,142,2017,509999,25000,1,0,0,0
26,744,2013,1000000,117780,1,0,0,1
10,1177,2010,280000,120000,1,0,0,1
18,1178,2017,600000,120000,1,0,0,0
24,1179,2013,210000,120000,1,0,0,2
1,622,2014,1150000,110000,1,0,1,1
10,49,2018,229999,30000,0,0,0,0
10,49,2018,245000,30000,0,0,0,0
17,503,2015,600000,60000,1,0,0,0
10,269,2016,375000,25000,0,0,0,0
17,32,2015,150000,55000,1,0,0,1
17,923,2018,1450000,20000,1,0,0,0
18,99,2014,500000,100000,1,0,0,1
18,39,2007,75000,40000,0,0,0,1
10,1180,2006,225000,80000,0,0,1,2
10,1181,2006,275000,80000,0,0,1,3
17,86,2018,620000,35000,1,0,0,0
21,1182,2010,600000,110000,1,0,0,1
17,1183,2011,275000,160000,1,0,0,0
25,1018,2013,125000,125000,1,0,0,0
25,1184,2011,80000,62000,0,0,0,1
21,1185,2011,199000,120000,1,0,0,1
21,167,2016,440000,33000,0,0,0,1
18,493,2013,250000,80000,1,0,0,3
10,213,2017,700000,35000,1,0,0,0
10,1186,2015,450000,50000,1,0,0,0
18,1187,2019,240000,5000,0,0,0,0
10,500,2016,350000,12000,0,0,0,0
8,361,2016,650000,81595,1,1,0,0
10,1188,2005,71000,22000,0,0,0,0
18,942,2015,400000,40000,0,0,0,0
18,191,2008,130000,40000,0,0,0,1
17,418,2013,300000,70000,1,0,0,1
21,1189,2019,1100000,4000,1,0,0,0
2,396,2015,2200000,24000,1,0,1,0
9,618,2018,800000,13500,0,1,0,0
18,1190,2013,490000,40000,1,0,0,0
9,1118,2018,836000,9700,0,1,0,0
27,271,2012,375000,62000,0,0,0,1
9,1028,2016,1249000,24000,1,1,0,0
9,750,2019,1240000,13000,1,1,0,0
25,1191,2009,35000,50000,0,0,0,2
9,1008,2017,1068000,36000,0,1,0,0
9,1028,2017,1189000,40000,1,1,0,0
10,1192,2018,700000,27000,0,0,0,0
18,150,2016,350000,40000,0,0,0,0
10,906,2009,254999,80000,0,0,0,1
17,1075,2005,229999,221000,1,0,0,2
10,734,2016,750000,80000,1,0,0,0
18,275,2012,325000,119000,1,0,0,1
26,1193,2009,760000,190000,1,0,0,1
18,1194,2017,509999,25000,0,0,1,0
21,167,2013,363000,28740,0,0,0,0
18,433,2010,229999,48500,0,0,0,0
21,679,2012,290000,110000,0,0,0,1
18,422,2018,550000,30000,0,0,0,0
25,938,2011,125000,120000,1,0,0,1
28,1195,2014,2000000,130000,1,0,1,0
26,1193,2008,350000,140000,1,0,0,1
10,223,2011,390000,90000,1,0,0,0
18,684,2010,260000,50000,0,0,0,0
18,685,2008,150000,50000,0,0,0,1
18,163,2006,85000,60000,0,0,0,1
18,229,2015,280000,15000,0,0,0,1
18,1068,2015,220000,45000,0,0,0,0
10,144,2005,140000,80000,0,0,0,2
18,1196,2018,370000,15000,0,0,1,0
18,95,2019,650000,20000,1,0,0,0
18,835,2017,280000,37000,0,0,0,0
18,95,2016,540000,80000,1,0,0,0
0,1197,2002,50000,120000,1,0,0,3
18,1198,2018,800000,20000,0,0,0,0
8,951,2016,515000,25000,1,0,0,0
10,1164,2010,220000,96000,0,0,0,2
10,222,2014,525000,54000,0,1,0,1
3,1199,2013,165000,53000,0,1,0,0
6,1200,2010,221000,65000,1,1,0,0
3,141,2015,245000,43000,0,1,0,0
8,1201,2012,260000,42000,0,1,0,0
24,725,2011,550000,73000,1,1,1,0
10,1202,2015,434999,29000,0,1,0,0
25,961,2013,450000,95000,1,1,0,0
3,10,2014,290000,25000,0,0,0,0
27,1203,2011,305000,53000,0,1,0,1
8,1204,2011,265000,20000,0,1,0,0
9,520,2014,325000,57000,0,1,0,0
3,111,2014,550000,52000,1,1,0,0
18,419,2008,105000,40000,0,0,0,0
9,520,2012,275000,47000,0,1,0,0
9,747,2012,434999,47000,0,1,0,1
10,1205,2016,690000,73000,1,1,0,0
9,392,2012,249000,42000,0,1,0,1
10,319,2012,204999,60000,0,1,0,2
3,165,2012,200000,50000,1,0,0,0
18,723,2015,190000,120000,0,0,0,0
18,39,2012,150000,50000,0,0,0,0
18,101,1999,70000,70000,0,0,0,3
17,86,2018,900000,25000,1,0,0,0
18,1206,2019,950000,11000,0,0,1,0
18,529,2013,475000,80000,0,0,0,0
18,115,1998,55000,80000,0,0,0,3
8,539,2013,450000,75000,1,0,0,1
2,1207,2009,1200000,45000,1,0,1,2
17,232,2007,300000,100000,1,0,0,1
9,1208,2014,350000,60000,1,0,0,1
25,56,2011,229999,160000,1,0,0,1
10,1209,2015,821000,50000,0,0,0,0
18,150,2014,200000,80000,0,0,0,1
17,32,2017,1000000,60000,1,0,0,1
18,221,2016,220000,60000,0,0,0,1
8,811,2015,459999,148620,1,1,0,0
18,495,2012,310000,70000,1,0,0,1
10,1210,2018,815000,42000,1,0,0,0
10,708,2017,1200000,40000,1,0,0,0
3,1102,2011,170000,150000,1,0,0,1
18,1211,2017,1000000,30000,1,0,0,0
10,37,2010,155000,90000,0,0,0,3
17,1159,2017,400000,120000,1,0,0,0
17,818,2016,400000,80000,1,0,0,1
25,1212,2010,250000,80000,1,0,0,1
25,812,2008,150000,50000,0,0,0,2
10,119,2002,80000,70000,0,0,0,1
18,860,2009,130000,120000,0,0,1,1
27,1213,2014,325000,70000,1,0,1,0
27,553,2012,735000,55300,1,1,1,0
25,554,2012,285000,74300,1,1,0,0
9,555,2010,350000,48781,0,1,0,0
27,556,2010,290000,87620,1,1,1,0
27,557,2017,890000,40219,1,1,1,0
9,436,2011,385000,11473,0,1,0,0
18,41,2017,425000,8352,0,1,0,0
18,558,2017,525000,9745,0,1,1,0
10,559,2017,550000,9748,0,1,0,0
27,560,2012,271000,49000,0,1,0,0
10,561,2018,1490000,20694,1,1,0,0
10,562,2015,490000,31080,0,1,0,0
10,117,2014,260000,37605,0,1,0,0
10,447,2014,455000,55850,1,1,0,0
25,104,2010,75000,58850,0,1,0,0
26,527,2015,421000,23839,0,1,0,0
18,563,2016,550000,54000,1,1,0,0
10,564,2013,330000,38000,0,1,1,0
27,565,2012,390000,45454,1,1,0,0
24,566,2015,599000,46957,1,1,1,0
10,1214,2019,738000,8000,0,0,1,0
18,150,2016,300000,30000,0,0,0,0
25,343,2012,150000,110000,1,0,0,0
26,1193,2007,440000,223000,1,0,0,3
27,1215,2011,280000,110000,1,0,0,0
10,406,2006,100000,120000,0,0,0,1
18,1216,2008,150000,100000,0,0,0,1
18,95,2014,380000,100000,1,0,0,1
18,152,2006,90000,60000,0,0,0,1
17,917,2008,300000,270000,1,0,0,2
24,1217,2011,275000,60000,1,0,0,1
18,620,2009,180000,41090,0,0,0,0
18,334,2012,225000,296823,1,0,0,0
18,229,2014,200000,40000,0,0,0,0
26,1218,2011,500000,40000,0,0,0,1
8,1219,2010,300000,70000,0,0,0,1
10,1205,2015,765000,80000,1,0,0,1
18,95,2017,650000,90000,1,0,0,0
18,1220,2017,380000,19000,0,0,0,0
18,95,2014,480000,110000,1,0,0,1
17,607,1996,200000,60000,1,0,0,0
18,1220,2017,380000,19000,0,0,0,0
18,1221,2010,145000,68000,2,0,0,1
18,275,2011,280000,120000,1,0,0,1
18,95,2014,254999,30000,1,0,0,0
25,1222,2016,300000,90000,0,0,0,1
18,142,2015,480000,140000,1,0,0,2
24,1223,2017,850000,44500,0,0,1,0
10,125,2014,350000,52000,1,0,0,1
10,188,2016,650000,26000,0,0,0,0
10,188,2016,650000,26000,0,0,0,0
25,1224,2007,550000,80000,0,0,0,1
18,1068,2015,300000,35000,0,0,0,0
18,57,2008,150000,60000,0,0,0,1
10,269,2014,300000,120000,0,0,0,0
10,144,2004,80000,58000,0,0,0,0
25,973,2014,200000,100000,1,0,0,0
10,49,2016,220000,43700,0,0,0,0
25,483,2009,68000,120000,0,0,0,1
25,748,2011,180000,80000,1,0,0,2
10,117,2017,290000,20000,0,0,0,0
18,41,2018,300000,25000,0,0,0,0
9,484,2014,600000,27483,1,1,0,0
18,485,2019,470000,8000,0,0,0,0
10,61,2008,150000,30000,0,0,0,0
18,291,2017,400000,30000,0,0,0,0
8,992,2009,110000,100000,1,0,0,3
18,229,2014,180000,56207,0,1,0,1
10,292,2010,250000,40000,0,0,0,0
18,486,2006,80000,70000,0,0,0,0
9,487,2018,875000,1440,0,0,0,0
10,269,2015,425000,12000,0,0,0,0
18,229,2019,300000,50000,0,0,0,0
9,4,2016,700000,35000,1,0,0,0
18,293,2010,130000,50000,0,0,0,1
18,214,2017,1000000,60000,1,0,0,1
18,346,2017,650000,67000,1,0,0,0
23,1225,2013,400000,100000,0,0,0,1
17,1094,2017,800000,60000,1,0,0,0
17,86,2017,675000,70000,1,0,0,0
18,325,2017,210000,50000,0,0,0,3
25,311,2009,150000,120000,1,0,0,2
18,1226,2007,45000,100000,2,0,0,3
10,408,2015,516000,90000,0,0,0,0
10,408,2014,450000,80000,0,0,0,0
3,116,2012,134000,90000,0,0,0,1
26,357,2014,509999,157000,1,0,0,1
27,1130,2016,500000,20000,0,0,0,0
18,746,2008,130000,80000,0,0,0,3
18,44,2015,575000,60000,1,0,0,0
10,1000,2015,550000,49000,0,0,0,0
25,1227,2009,145000,89255,1,0,0,0
18,229,2020,347000,5000,0,0,0,0
25,417,2013,275000,110000,1,0,0,0
26,55,2010,630000,200000,1,0,0,2
3,100,2012,160000,90000,1,0,0,1
6,497,2010,150000,63000,1,0,0,2
9,1228,2015,550000,23000,0,0,0,0
17,711,2013,349000,100000,1,0,0,0
17,965,2004,229999,168000,1,0,0,3
25,109,2008,110000,90000,1,0,0,2
18,1,2008,110000,70000,0,0,0,2
23,1229,2018,245000,5550,0,0,0,1
18,150,2014,180000,100000,0,0,0,1
18,35,2014,290000,80000,0,0,0,1
10,468,2010,250000,40000,0,0,0,0
25,1018,2010,150000,100000,1,0,0,0
18,337,2004,55000,35000,0,0,0,2
24,368,2006,500000,75000,1,0,0,1
17,818,2013,290000,150000,1,0,0,3
10,824,2019,400000,16000,0,0,1,0
18,1135,2009,72000,70000,0,0,0,0
18,275,2014,250000,115000,1,0,0,0
18,443,2019,575000,25000,0,0,1,0
14,1230,2019,1300000,10000,1,0,1,0
10,338,2019,425000,15000,0,0,0,0
18,1231,2019,470000,10000,2,0,0,0
26,893,2012,220000,80000,0,0,0,2
18,229,2020,310000,1700,0,0,0,0
8,1174,2016,400000,45217,1,1,0,0
27,859,2012,215000,97000,1,0,0,0
10,49,2018,310000,20000,0,0,0,0
18,1232,2017,750000,50000,1,0,0,0
25,311,2009,204999,120000,1,0,0,1
18,57,2010,260000,50000,0,0,0,0
18,39,2012,180000,40000,0,0,0,1
17,1233,2007,125000,110000,1,0,0,1
18,142,2014,420000,155000,1,0,0,0
18,433,2011,220000,70000,0,0,0,1
18,432,2010,200000,70000,0,0,0,2
8,1234,2009,130000,100000,1,0,0,2
25,1235,2016,335000,41000,0,1,0,0
8,1236,2017,2650000,60000,1,1,1,0
8,600,2018,2675000,56000,1,1,1,0
8,1236,2017,2675000,60000,1,1,1,0
9,1237,2011,434999,97000,0,1,1,1
9,1238,2014,500000,60000,0,0,0,0
18,352,2017,290000,60000,0,0,0,0
8,1239,2014,475000,48000,0,1,1,1
18,161,2009,270000,190000,1,0,0,2
10,739,2019,600000,80000,0,0,0,0
10,125,2013,300000,70000,1,0,0,1
27,1240,2012,415000,80000,1,0,0,1
18,17,2018,800000,30000,1,0,1,1
10,269,2016,420000,44440,0,0,0,1
10,375,2018,1250000,30000,1,0,0,0
18,142,2011,270000,120000,1,0,0,0
10,65,2015,390000,80000,1,0,0,1
24,407,2012,400000,110000,1,0,0,0
8,1241,2007,100000,170000,0,0,0,0
1,1242,2010,850000,46000,1,0,1,0
3,166,2012,359000,120000,1,0,1,2
18,346,2015,470000,91365,1,1,0,0
18,95,2013,360000,90010,1,1,0,1
18,99,2013,250999,80000,1,0,0,0
25,104,2012,45000,35000,0,0,0,1
18,1243,2006,75000,80000,0,0,0,1
18,95,2013,495000,31800,1,1,0,0
18,1244,2013,310000,59100,2,1,0,0
9,1245,2016,540000,31200,0,1,0,0
18,1246,2016,665000,51000,1,1,0,0
10,180,2013,425000,22700,1,1,0,1
1,1247,2011,1295000,58000,1,1,1,0
18,482,2016,675000,50900,1,1,0,0
18,1248,2018,980000,10000,1,0,0,0
3,198,2014,320000,60000,1,0,0,0
18,1249,2011,250000,80000,0,0,0,1
18,1133,2016,600000,72000,1,0,0,0
10,6,2016,300000,96000,0,0,0,0
3,198,2014,305000,66000,1,0,0,0
25,827,2012,270000,80000,1,0,0,1
23,872,2012,300000,90000,1,0,0,0
18,1,2009,106000,70000,0,0,0,0
10,1250,2006,90000,75000,0,0,0,2
25,234,2019,539000,2417,0,0,0,0
8,992,2009,110000,100000,1,0,0,3
10,169,2016,250000,30000,0,0,0,1
10,222,2009,300000,50000,0,0,0,0
17,1251,2018,707000,60000,1,0,0,0
10,63,2007,95000,120000,0,0,0,3
18,1231,2020,495000,7000,2,0,0,0
25,1018,2012,200000,35000,1,0,0,0
18,249,2009,110000,110000,0,0,0,3
18,39,2008,100000,130000,0,0,0,3
18,835,2016,150000,25000,0,0,0,1
26,1033,2016,509999,35000,0,0,0,0
8,1144,2005,50000,80000,0,0,0,2
3,1252,2007,85000,70000,0,0,0,1
10,732,2018,475000,23000,0,0,0,0
27,1253,2014,425000,40000,0,0,0,0
2,1254,2006,480000,110000,0,0,1,1
18,1255,2019,950000,10000,1,0,0,0
18,95,2015,535000,80000,1,0,0,0
10,826,2009,325000,25000,1,0,0,2
18,498,2013,270000,74000,0,0,0,2
18,1068,2015,300000,60000,0,0,0,2
27,1256,2011,325000,70000,1,0,0,0
25,311,2010,350000,100000,1,0,0,0
10,1177,2008,229999,146000,1,0,0,2
18,1257,2012,325000,120000,1,0,0,1
18,133,2005,70000,70000,0,0,0,1
24,1258,2008,190000,120000,1,0,0,2
3,111,2011,345000,65500,1,0,0,0
17,32,2016,1025000,70000,1,0,0,0
18,229,2012,120000,50000,0,0,0,0
18,191,2009,114999,90000,0,0,0,1
9,1082,2009,300000,120000,0,0,0,1
18,1068,2016,340000,56000,0,1,0,0
18,133,2005,90000,70000,0,0,0,1
18,152,2006,150000,140300,0,0,0,0
18,432,2010,115999,70000,0,0,0,0
26,499,2017,425000,36000,1,1,0,0
9,501,2017,550000,12997,1,1,0,0
18,502,2017,500000,40000,0,0,1,0
17,130,2013,300000,25000,1,0,0,1
10,469,2018,1150000,26430,1,1,0,0
18,504,2015,475000,24600,0,1,0,0
18,133,2011,260000,28481,0,1,0,0
8,505,2013,350000,100000,0,0,0,0
17,71,2013,750000,41988,1,1,0,0
23,506,2017,350000,7658,0,1,1,0
18,133,2009,180000,30375,0,1,0,0
18,95,2017,611000,34400,1,1,0,0
23,507,2017,325000,18500,0,1,0,0
10,508,2012,225000,48000,0,1,0,0
18,335,2014,300000,28942,0,1,1,0
17,86,2017,400000,50000,1,0,0,1
17,71,2012,711000,53600,1,1,0,0
26,509,2015,851000,53652,1,1,0,0
18,237,2016,375000,23000,0,1,0,1
18,419,2007,275000,10211,0,0,0,0
17,772,2005,120000,120000,1,0,0,2
18,1259,2015,350000,120000,1,0,0,0
18,1021,2017,409999,35000,0,0,0,0
10,2,2012,500000,130000,1,0,0,0
21,1036,2013,220000,90000,1,0,0,1
8,1260,2008,120000,80000,0,0,0,1
10,1261,2007,70000,55000,0,0,0,1
18,145,2017,800000,15000,0,0,0,0
18,95,2014,450000,260000,1,0,0,1
17,282,2012,525000,145000,1,0,0,0
5,1262,2016,300000,35000,0,0,0,0
10,405,2008,195000,56000,0,0,0,1
8,206,2007,130000,98000,1,0,0,1
26,357,2011,300000,135000,1,0,0,1
18,1088,2002,120000,60000,0,0,0,2
26,1263,2010,450000,120000,1,0,0,2
25,465,2010,160000,102000,1,0,0,1
17,246,2018,800000,35000,1,0,0,0
18,0,2013,100000,80000,0,0,0,0
27,389,2017,825000,13599,0,1,1,0
18,229,2015,265000,32933,0,1,0,0
18,133,2008,175000,54551,0,1,0,0
18,991,2014,250999,57112,0,1,0,0
10,1264,2015,471000,41025,0,1,1,0
18,493,2019,650000,5000,1,0,0,0
18,493,2019,650000,5000,1,0,0,0
10,1265,2012,225000,53122,0,1,0,1
18,1266,2013,245000,64111,2,1,0,0
18,978,2011,221000,78892,0,1,0,0
10,123,2011,271000,74113,0,1,0,0
18,237,2012,290000,80000,0,1,0,0
18,1216,2017,525000,39000,0,1,0,0
27,1267,2012,377000,84775,0,1,0,0
25,148,2012,95000,20778,0,1,0,0
18,99,2015,763000,64441,1,1,0,0
9,108,2015,450000,43192,0,1,0,0
25,1268,2014,140000,44416,0,1,0,0
18,1246,2016,701000,79991,1,1,0,0
21,1185,2011,277000,62601,1,1,0,1
18,676,2018,520000,50000,0,0,1,0
8,1269,2017,550000,100000,1,0,0,0
27,350,2011,260000,97000,1,0,0,2
23,627,2015,420000,100000,1,0,0,0
22,1270,2002,35000,100000,0,0,0,2
17,1271,2018,1150000,20000,1,0,0,0
18,1272,2017,680000,46000,0,0,0,0
18,334,2012,425000,40000,1,0,0,0
18,493,2014,450000,70000,1,0,0,1
26,1273,2008,590000,89600,1,0,0,2
27,79,2017,936999,60800,0,0,0,0
9,819,2015,420000,104000,1,0,0,1
27,322,2014,450000,80000,1,0,0,1
18,0,2004,40000,69111,0,0,0,2
26,509,2014,520000,70000,1,0,0,1
18,0,2007,80000,120000,0,0,0,0
25,1274,2014,55000,40000,0,0,0,0
17,354,2001,80000,100000,1,0,0,2
18,229,2019,210000,20000,0,0,0,0
8,172,2015,300000,50000,0,0,0,1
25,1275,2017,260000,50000,1,0,0,0
25,1276,2016,250000,70000,1,0,0,0
25,118,2008,80000,90000,1,0,0,0
26,839,2010,450000,150000,1,0,0,1
26,294,2005,310000,120000,1,0,0,1
26,105,2012,500000,100000,1,0,0,0
18,106,2016,800000,70000,1,0,0,1
10,107,2016,840000,70000,1,0,0,1
9,108,2016,490000,50000,0,0,0,0
25,109,2010,125000,81000,1,0,0,1
3,110,2012,400000,120000,1,0,0,2
3,111,2015,1000000,3600,1,1,0,0
8,112,2015,530000,14272,0,1,0,0
8,113,2017,840000,49213,1,1,0,0
10,114,2015,229999,40000,0,0,0,0
18,115,1998,40000,40000,0,0,0,3
3,116,2012,130000,80000,0,0,0,0
10,117,2015,200000,70000,0,0,0,0
25,118,2011,120000,70000,1,0,0,0
10,119,2003,75000,57000,0,0,0,0
25,120,2016,250000,120000,1,0,0,0
18,121,2005,100000,30000,0,0,0,0
10,117,2013,280000,3240,0,0,0,1
10,122,2015,540000,5000,0,0,0,0
10,123,2018,700000,10000,0,0,0,0
8,1277,2014,350000,90000,0,0,0,1
18,877,2011,320000,100000,1,0,0,0
9,1278,2016,475000,90000,1,0,0,0
25,932,2011,220000,140000,1,0,0,1
21,741,2013,210000,13770,1,0,0,0
8,1144,2005,61000,4637,0,0,0,1
24,725,2009,355000,100000,1,0,1,1
3,165,2012,150000,60000,1,0,0,0
25,343,2011,133000,80000,1,0,0,0
3,166,2015,650000,50000,1,0,1,0
21,167,2014,210000,40000,0,0,0,1
3,198,2013,130000,93900,1,0,0,1
18,0,2007,60000,70000,0,0,0,0
17,772,2005,120000,120000,1,0,0,2
2,168,2017,2900000,40000,1,0,1,0
10,573,2005,100000,120000,1,0,0,1
18,1101,2004,79000,80000,0,0,0,0
3,198,2012,120000,110000,1,0,0,0
18,742,2005,125000,34000,0,1,0,0
3,134,2013,425000,20000,1,1,0,0
18,133,2001,70000,117000,0,0,0,1
18,422,2020,619000,1500,0,0,0,0
21,167,2017,415000,48965,0,1,0,0
10,169,2014,265000,55000,0,1,0,0
25,483,2008,70000,60000,0,0,0,0
3,1279,2015,281000,40000,1,0,0,0
25,373,2013,211000,80000,1,0,0,0
10,1280,2018,550000,11000,0,0,0,0
3,1281,2014,350000,110000,1,0,0,0
18,1282,2017,420000,19890,0,1,1,0
23,91,2015,270000,20969,0,1,0,0
18,1068,2016,399000,20194,0,1,0,0
8,1283,2016,440000,34982,0,1,0,0
10,1265,2012,250000,44588,0,1,0,0
8,891,2016,650000,57904,1,1,0,0
18,150,2015,270000,59258,0,1,0,0
8,1283,2016,390000,60826,0,1,0,0
17,923,2018,1500000,50000,1,0,0,0
18,0,2014,225000,35000,0,0,0,0
17,71,2015,900000,110000,1,0,0,1
